clustername	contigname
nneighs_17	Ssample_3CNODE_121_length_16082_cov_3.722094
nneighs_17	Ssample_8CNODE_1610_length_3571_cov_5672.657281
nneighs_17	Ssample_1CNODE_876_length_6381_cov_10.506955
nneighs_17	Ssample_3CNODE_519_length_4802_cov_3.822414
nneighs_17	Ssample_0CNODE_792_length_11880_cov_1259.500127
nneighs_17	Ssample_5CNODE_1381_length_8520_cov_10.400000
nneighs_17	Ssample_1CNODE_548_length_10286_cov_21.482553
nneighs_17	Ssample_2CNODE_674_length_8101_cov_355.425180
nneighs_17	Ssample_8CNODE_791_length_7221_cov_5.672760
nneighs_17	Ssample_1CNODE_444_length_12540_cov_22.342491
nneighs_17	Ssample_2CNODE_1129_length_4426_cov_10.293754
nneighs_17	Ssample_7CNODE_687_length_4882_cov_8.716180
nneighs_17	Ssample_0CNODE_784_length_12106_cov_8.181147
nneighs_17	Ssample_8CNODE_22_length_92920_cov_18.711452
nneighs_17	Ssample_7CNODE_100_length_34987_cov_17.708491
nneighs_17	Ssample_5CNODE_1106_length_10317_cov_10.694504
nneighs_17	Ssample_5CNODE_6511_length_2352_cov_2.698302
nneighs_17	Ssample_5CNODE_7786_length_2009_cov_13.241044
nneighs_17	Ssample_7CNODE_421_length_9183_cov_16.992003
nneighs_17	Ssample_5CNODE_7249_length_2142_cov_1.693340
nneighs_17	Ssample_6CNODE_726_length_5424_cov_4.167070
nneighs_17	Ssample_5CNODE_656_length_16430_cov_10.556092
nneighs_17	Ssample_0CNODE_4367_length_2759_cov_5.875740
nneighs_17	Ssample_2CNODE_110_length_37184_cov_4.263568
nneighs_17	Ssample_1CNODE_1413_length_3768_cov_20.347159
nneighs_17	Ssample_7CNODE_364_length_10859_cov_17.620048
nneighs_17	Ssample_7CNODE_1162_length_2501_cov_16.571545
nneighs_17	Ssample_1CNODE_1812_length_2936_cov_21.898299
nneighs_17	Ssample_3CNODE_189_length_9629_cov_3.721015
nneighs_17	Ssample_1CNODE_1926_length_2754_cov_19.758059
nneighs_17	Ssample_3CNODE_774_length_3802_cov_112.188151
nneighs_17	Ssample_1CNODE_30_length_76260_cov_20.777587
nneighs_17	Ssample_0CNODE_1002_length_9881_cov_7.379910
nneighs_17	Ssample_5CNODE_535_length_20042_cov_10.464352
nneighs_17	Ssample_7CNODE_389_length_10137_cov_18.378496
nneighs_17	Ssample_6CNODE_179_length_30215_cov_10.126658
nneighs_17	Ssample_6CNODE_444_length_10171_cov_9.191578
nneighs_17	Ssample_6CNODE_49_length_91319_cov_10.393397
nneighs_17	Ssample_5CNODE_7296_length_2128_cov_10.554269
nneighs_17	Ssample_2CNODE_324_length_15666_cov_4.782461
nneighs_17	Ssample_7CNODE_169_length_22148_cov_17.706966
nneighs_17	Ssample_8CNODE_1524_length_3764_cov_4.769210
nneighs_17	Ssample_6CNODE_190_length_28772_cov_10.216388
nneighs_17	Ssample_1CNODE_2347_length_2307_cov_21.735790
nneighs_17	Ssample_2CNODE_766_length_6986_cov_4.130284
nneighs_17	Ssample_7CNODE_494_length_7701_cov_17.569971
nneighs_17	Ssample_8CNODE_2946_length_2079_cov_5.693676
nneighs_17	Ssample_1CNODE_1515_length_3517_cov_21.644136
nneighs_17	Ssample_2CNODE_667_length_8148_cov_11.340047
nneighs_17	Ssample_2CNODE_45_length_72300_cov_99.583127
nneighs_17	Ssample_5CNODE_3852_length_3610_cov_3.234880
nneighs_17	Ssample_8CNODE_350_length_16257_cov_18.522590
nneighs_17	Ssample_6CNODE_432_length_10598_cov_10.486389
nneighs_17	Ssample_0CNODE_484_length_19978_cov_8.134066
nneighs_17	Ssample_8CNODE_1988_length_2945_cov_4.596540
nneighs_17	Ssample_8CNODE_193_length_28008_cov_5.356169
nneighs_17	Ssample_8CNODE_768_length_7507_cov_5.387144
nneighs_17	Ssample_0CNODE_5839_length_2131_cov_8.640173
nneighs_17	Ssample_8CNODE_1062_length_5348_cov_5.291706
nneighs_17	Ssample_7CNODE_91_length_36971_cov_19.424206
nneighs_17	Ssample_2CNODE_845_length_6140_cov_145.545768
nneighs_17	Ssample_2CNODE_2403_length_2410_cov_10.520594
nneighs_17	Ssample_6CNODE_486_length_9187_cov_10.758541
nneighs_17	Ssample_1CNODE_2185_length_2466_cov_6.762754
nneighs_17	Ssample_6CNODE_673_length_5916_cov_10.217710
nneighs_17	Ssample_2CNODE_620_length_8808_cov_4.280361
nneighs_17	Ssample_1CNODE_2100_length_2540_cov_22.629376
nneighs_17	Ssample_2CNODE_690_length_7878_cov_10.633133
nneighs_17	Ssample_8CNODE_512_length_11403_cov_5.307631
nneighs_17	Ssample_5CNODE_4739_length_3056_cov_2.523492
nneighs_17	Ssample_3CNODE_492_length_4945_cov_3.011247
nneighs_17	Ssample_0CNODE_608_length_15377_cov_7.003655
nneighs_17	Ssample_5CNODE_906_length_12344_cov_11.131662
nneighs_17	Ssample_8CNODE_347_length_16445_cov_5.390848
nneighs_17	Ssample_0CNODE_4032_length_2955_cov_7.172414
nneighs_17	Ssample_6CNODE_249_length_21076_cov_10.045811
nneighs_17	Ssample_8CNODE_2082_length_2824_cov_4.203322
nneighs_17	Ssample_3CNODE_261_length_7258_cov_3.177843
nneighs_17	Ssample_6CNODE_259_length_20059_cov_10.788192
nneighs_17	Ssample_8CNODE_473_length_12214_cov_4.423472
nneighs_17	Ssample_1CNODE_739_length_7662_cov_11.862495
nneighs_17	Ssample_0CNODE_166_length_68577_cov_7.895391
nneighs_17	Ssample_1CNODE_1891_length_2807_cov_20.409884
nneighs_17	Ssample_2CNODE_429_length_12612_cov_4.586127
nneighs_17	Ssample_3CNODE_1521_length_2614_cov_3.675264
nneighs_17	Ssample_8CNODE_462_length_12461_cov_5.072465
nneighs_17	Ssample_7CNODE_705_length_4702_cov_17.384549
nneighs_17	Ssample_8CNODE_215_length_25565_cov_18.633555
nneighs_17	Ssample_7CNODE_148_length_25568_cov_16.654333
nneighs_17	Ssample_2CNODE_165_length_27148_cov_11.929797
nneighs_17	Ssample_6CNODE_523_length_8417_cov_10.466276
nneighs_17	Ssample_8CNODE_2099_length_2804_cov_5.245180
nneighs_17	Ssample_2CNODE_369_length_14169_cov_4.335128
nneighs_17	Ssample_5CNODE_5069_length_2905_cov_3.400000
nneighs_17	Ssample_8CNODE_1573_length_3644_cov_4.731123
nneighs_17	Ssample_0CNODE_4988_length_2463_cov_8.989618
nneighs_17	Ssample_8CNODE_929_length_6056_cov_5.296784
nneighs_17	Ssample_3CNODE_265_length_7179_cov_3.707187
nneighs_17	Ssample_1CNODE_60_length_46493_cov_15.573474
nneighs_17	Ssample_5CNODE_2232_length_5658_cov_7.553454
nneighs_17	Ssample_7CNODE_282_length_14211_cov_17.759466
nneighs_17	Ssample_2CNODE_1014_length_4973_cov_10.656771
nneighs_17	Ssample_8CNODE_454_length_12891_cov_5.472421
nneighs_17	Ssample_0CNODE_2047_length_5221_cov_6.193380
nneighs_17	Ssample_7CNODE_59_length_53372_cov_17.511825
nneighs_17	Ssample_7CNODE_23_length_92922_cov_16.869889
nneighs_17	Ssample_3CNODE_362_length_5954_cov_3.526869
nneighs_17	Ssample_0CNODE_6268_length_2001_cov_2.245632
nneighs_17	Ssample_2CNODE_268_length_18054_cov_11.232957
nneighs_17	Ssample_8CNODE_2_length_329119_cov_18.438936
nneighs_17	Ssample_8CNODE_204_length_26296_cov_5.668763
nneighs_17	Ssample_7CNODE_189_length_20701_cov_17.042042
nneighs_17	Ssample_5CNODE_391_length_25252_cov_11.165020
nneighs_17	Ssample_5CNODE_1848_length_6626_cov_3.180642
nneighs_17	Ssample_3CNODE_1156_length_3089_cov_3.131180
nneighs_17	Ssample_7CNODE_1252_length_2311_cov_114.556294
nneighs_17	Ssample_5CNODE_5734_length_2624_cov_2.270533
nneighs_17	Ssample_3CNODE_332_length_6207_cov_3.829649
nneighs_17	Ssample_3CNODE_535_length_4725_cov_4.373662
nneighs_17	Ssample_1CNODE_2424_length_2244_cov_21.414344
nneighs_17	Ssample_6CNODE_1054_length_3309_cov_10.945605
nneighs_17	Ssample_3CNODE_482_length_4998_cov_3.036617
nneighs_17	Ssample_0CNODE_2893_length_3972_cov_7.258872
nneighs_17	Ssample_2CNODE_1139_length_4406_cov_4.757067
nneighs_17	Ssample_1CNODE_104_length_33149_cov_20.086844
nneighs_17	Ssample_3CNODE_53_length_35154_cov_21.517508
nneighs_17	Ssample_6CNODE_300_length_16542_cov_10.127676
nneighs_17	Ssample_2CNODE_63_length_56427_cov_113.763908
nneighs_17	Ssample_8CNODE_2059_length_2852_cov_5.080443
nneighs_17	Ssample_7CNODE_55_length_57170_cov_17.890327
nneighs_17	Ssample_3CNODE_451_length_5209_cov_3.962941
nneighs_17	Ssample_8CNODE_571_length_10039_cov_5.186999
nneighs_17	Ssample_5CNODE_6317_length_2410_cov_11.160510
nneighs_17	Ssample_2CNODE_440_length_12310_cov_25.332109
nneighs_17	Ssample_1CNODE_1819_length_2917_cov_5.636618
nneighs_17	Ssample_2CNODE_1476_length_3503_cov_12.663283
nneighs_17	Ssample_3CNODE_461_length_5152_cov_3.653129
nneighs_17	Ssample_2CNODE_292_length_17009_cov_116.529551
nneighs_17	Ssample_8CNODE_2848_length_2134_cov_5.762867
nneighs_17	Ssample_2CNODE_769_length_6971_cov_4.322730
nneighs_17	Ssample_6CNODE_254_length_20807_cov_10.209956
nneighs_17	Ssample_1CNODE_1221_length_4367_cov_19.444805
nneighs_17	Ssample_7CNODE_731_length_4487_cov_7169.456904
nneighs_17	Ssample_8CNODE_738_length_7796_cov_5.188089
nneighs_17	Ssample_2CNODE_293_length_16961_cov_4.215959
nneighs_17	Ssample_7CNODE_988_length_2998_cov_17.042474
nneighs_17	Ssample_2CNODE_1169_length_4263_cov_5.051806
nneighs_17	Ssample_1CNODE_161_length_25218_cov_21.676827
nneighs_17	Ssample_0CNODE_2557_length_4390_cov_7.094579
nneighs_17	Ssample_5CNODE_3737_length_3702_cov_2.102550
nneighs_17	Ssample_8CNODE_764_length_7558_cov_5.493403
nneighs_17	Ssample_2CNODE_392_length_13539_cov_12.382972
nneighs_17	Ssample_5CNODE_2669_length_4897_cov_3.835605
nneighs_17	Ssample_7CNODE_1157_length_2513_cov_11.888120
nneighs_17	Ssample_5CNODE_7143_length_2168_cov_3.676290
nneighs_17	Ssample_0CNODE_786_length_12084_cov_6.487073
nneighs_17	Ssample_7CNODE_707_length_4699_cov_18.539621
nneighs_17	Ssample_1CNODE_677_length_8301_cov_20.366845
nneighs_17	Ssample_0CNODE_2120_length_5088_cov_7.453010
nneighs_17	Ssample_8CNODE_583_length_9905_cov_5.233604
nneighs_17	Ssample_0CNODE_478_length_20082_cov_7.165427
nneighs_17	Ssample_0CNODE_1263_length_7829_cov_6.836635
nneighs_17	Ssample_2CNODE_47_length_70519_cov_103.696909
nneighs_17	Ssample_0CNODE_1198_length_8344_cov_7.063096
nneighs_17	Ssample_3CNODE_433_length_5375_cov_3.250000
nneighs_17	Ssample_5CNODE_823_length_13433_cov_9.703468
nneighs_17	Ssample_5CNODE_7689_length_2035_cov_2.551515
nneighs_17	Ssample_7CNODE_445_length_8540_cov_8.667885
nneighs_17	Ssample_2CNODE_858_length_6053_cov_4.666222
nneighs_17	Ssample_2CNODE_757_length_7078_cov_4.673359
nneighs_17	Ssample_2CNODE_95_length_41353_cov_11.454211
nneighs_17	Ssample_0CNODE_730_length_12956_cov_7.309123
nneighs_17	Ssample_5CNODE_2966_length_4458_cov_2.839882
nneighs_17	Ssample_6CNODE_935_length_3937_cov_9.235446
nneighs_17	Ssample_5CNODE_2615_length_4989_cov_2.849615
nneighs_17	Ssample_6CNODE_139_length_39922_cov_10.564602
nneighs_17	Ssample_2CNODE_59_length_59784_cov_11.888446
nneighs_17	Ssample_7CNODE_455_length_8309_cov_17.394597
nneighs_17	Ssample_7CNODE_696_length_4776_cov_17.317729
nneighs_17	Ssample_1CNODE_1168_length_4599_cov_19.738776
nneighs_17	Ssample_5CNODE_4179_length_3380_cov_2.914286
nneighs_17	Ssample_6CNODE_240_length_21766_cov_10.249597
nneighs_17	Ssample_0CNODE_677_length_13663_cov_7.308789
nneighs_17	Ssample_8CNODE_271_length_20817_cov_5.338359
nneighs_17	Ssample_5CNODE_1053_length_10849_cov_10.946266
nneighs_17	Ssample_8CNODE_657_length_8738_cov_5.519406
nneighs_17	Ssample_8CNODE_253_length_21951_cov_18.471684
nneighs_17	Ssample_8CNODE_656_length_8741_cov_18.434032
nneighs_17	Ssample_5CNODE_7506_length_2080_cov_2.791605
nneighs_17	Ssample_6CNODE_1759_length_2013_cov_4.459653
nneighs_17	Ssample_5CNODE_6525_length_2344_cov_3.812582
nneighs_17	Ssample_6CNODE_671_length_5923_cov_10.639911
nneighs_17	Ssample_3CNODE_220_length_8334_cov_3.878488
nneighs_17	Ssample_6CNODE_181_length_30135_cov_10.485904
nneighs_17	Ssample_6CNODE_390_length_12227_cov_10.591604
nneighs_17	Ssample_5CNODE_1814_length_6731_cov_3.758838
nneighs_17	Ssample_3CNODE_120_length_16110_cov_9262.707132
nneighs_17	Ssample_7CNODE_426_length_9002_cov_17.785626
nneighs_17	Ssample_8CNODE_1964_length_2974_cov_2.907845
nneighs_17	Ssample_8CNODE_665_length_8642_cov_4.896471
nneighs_17	Ssample_3CNODE_4_length_237350_cov_21.729130
nneighs_17	Ssample_6CNODE_479_length_9407_cov_9.762404
nneighs_17	Ssample_3CNODE_796_length_3742_cov_3.169243
nneighs_17	Ssample_3CNODE_722_length_3939_cov_3.350927
nneighs_17	Ssample_1CNODE_174_length_23778_cov_20.454749
nneighs_17	Ssample_8CNODE_1273_length_4425_cov_4.714645
nneighs_17	Ssample_3CNODE_720_length_3945_cov_3.712082
nneighs_17	Ssample_2CNODE_1439_length_3560_cov_2793.275036
nneighs_17	Ssample_5CNODE_6239_length_2433_cov_2.712784
nneighs_17	Ssample_2CNODE_275_length_17624_cov_123.684103
nneighs_17	Ssample_5CNODE_926_length_12104_cov_10.719230
nneighs_17	Ssample_5CNODE_950_length_11903_cov_3.070982
nneighs_17	Ssample_7CNODE_250_length_15417_cov_18.106041
nneighs_17	Ssample_8CNODE_1209_length_4684_cov_4.726291
nneighs_17	Ssample_2CNODE_1041_length_4799_cov_4.312605
nneighs_17	Ssample_7CNODE_303_length_13343_cov_18.105132
nneighs_17	Ssample_8CNODE_61_length_57497_cov_18.203631
nneighs_17	Ssample_8CNODE_510_length_11452_cov_5.396420
nneighs_17	Ssample_2CNODE_861_length_6014_cov_4.957879
nneighs_17	Ssample_7CNODE_401_length_9713_cov_17.804514
nneighs_17	Ssample_1CNODE_1726_length_3087_cov_13.270778
nneighs_17	Ssample_2CNODE_71_length_51331_cov_87.582553
nneighs_17	Ssample_2CNODE_1937_length_2841_cov_5.112706
nneighs_17	Ssample_5CNODE_7350_length_2120_cov_2.248910
nneighs_17	Ssample_8CNODE_100_length_40867_cov_17.917255
nneighs_17	Ssample_5CNODE_140_length_61288_cov_10.906978
nneighs_17	Ssample_7CNODE_952_length_3168_cov_17.820430
nneighs_17	Ssample_5CNODE_3529_length_3870_cov_3.337353
nneighs_17	Ssample_2CNODE_881_length_5865_cov_4.316695
nneighs_17	Ssample_8CNODE_223_length_24299_cov_5.625846
nneighs_17	Ssample_8CNODE_3084_length_2002_cov_9.371341
nneighs_17	Ssample_7CNODE_290_length_13714_cov_17.536496
nneighs_17	Ssample_0CNODE_474_length_20242_cov_7.464556
nneighs_17	Ssample_8CNODE_1288_length_4379_cov_4.995606
nneighs_17	Ssample_8CNODE_728_length_7949_cov_5.146947
nneighs_17	Ssample_5CNODE_7043_length_2197_cov_2.485994
nneighs_17	Ssample_1CNODE_1276_length_4202_cov_7.161563
nneighs_17	Ssample_5CNODE_1416_length_8329_cov_10.851946
nneighs_17	Ssample_7CNODE_999_length_2948_cov_17.389215
nneighs_17	Ssample_1CNODE_331_length_15292_cov_21.587517
nneighs_17	Ssample_1CNODE_909_length_6127_cov_14.268116
nneighs_17	Ssample_1CNODE_1684_length_3150_cov_20.317932
nneighs_17	Ssample_0CNODE_3075_length_3769_cov_5.285407
nneighs_17	Ssample_5CNODE_1808_length_6738_cov_11.313332
nneighs_17	Ssample_3CNODE_148_length_12443_cov_3.803681
nneighs_17	Ssample_5CNODE_804_length_13659_cov_10.935313
nneighs_17	Ssample_7CNODE_564_length_6560_cov_17.987702
nneighs_17	Ssample_2CNODE_145_length_29937_cov_11.539623
nneighs_17	Ssample_7CNODE_124_length_29686_cov_17.396510
nneighs_17	Ssample_2CNODE_889_length_5788_cov_4.402407
nneighs_17	Ssample_7CNODE_281_length_14269_cov_18.194245
nneighs_17	Ssample_2CNODE_657_length_8217_cov_4.556359
nneighs_17	Ssample_3CNODE_365_length_5943_cov_3.436651
nneighs_17	Ssample_2CNODE_35_length_81023_cov_107.049983
nneighs_17	Ssample_5CNODE_7537_length_2071_cov_2.096726
nneighs_17	Ssample_3CNODE_2249_length_2038_cov_3.161876
nneighs_17	Ssample_2CNODE_567_length_9481_cov_11.433376
nneighs_17	Ssample_3CNODE_15_length_80917_cov_21.690052
nneighs_17	Ssample_1CNODE_1343_length_3964_cov_17.998977
nneighs_17	Ssample_7CNODE_683_length_4942_cov_2708.123798
nneighs_17	Ssample_8CNODE_2481_length_2412_cov_421.622401
nneighs_17	Ssample_8CNODE_2301_length_2580_cov_3.451089
nneighs_17	Ssample_0CNODE_215_length_50747_cov_7.397735
nneighs_17	Ssample_8CNODE_415_length_13993_cov_5.383627
nneighs_17	Ssample_6CNODE_1023_length_3433_cov_9.190645
nneighs_17	Ssample_3CNODE_24_length_59830_cov_21.877775
nneighs_17	Ssample_0CNODE_623_length_14987_cov_6.000938
nneighs_17	Ssample_2CNODE_650_length_8373_cov_1661.959846
nneighs_17	Ssample_3CNODE_18_length_66661_cov_21.568943
nneighs_17	Ssample_2CNODE_311_length_16101_cov_11.512215
nneighs_17	Ssample_7CNODE_927_length_3294_cov_10.652362
nneighs_17	Ssample_5CNODE_1427_length_8291_cov_10.729359
nneighs_17	Ssample_1CNODE_1532_length_3475_cov_12.607310
nneighs_17	Ssample_8CNODE_650_length_8792_cov_4.948152
nneighs_17	Ssample_1CNODE_1036_length_5283_cov_8.192425
nneighs_17	Ssample_2CNODE_1063_length_4701_cov_12.383125
nneighs_17	Ssample_1CNODE_1814_length_2930_cov_19.676174
nneighs_17	Ssample_8CNODE_484_length_12021_cov_5.386345
nneighs_17	Ssample_7CNODE_274_length_14406_cov_17.389520
nneighs_17	Ssample_7CNODE_139_length_26791_cov_18.394001
nneighs_17	Ssample_5CNODE_311_length_29363_cov_10.063191
nneighs_17	Ssample_7CNODE_115_length_30867_cov_16.664773
nneighs_17	Ssample_7CNODE_701_length_4720_cov_15.460236
nneighs_17	Ssample_2CNODE_395_length_13448_cov_11.550885
nneighs_17	Ssample_3CNODE_410_length_5551_cov_3.215066
nneighs_17	Ssample_1CNODE_420_length_13164_cov_20.641773
nneighs_17	Ssample_0CNODE_436_length_22536_cov_7.139451
nneighs_17	Ssample_7CNODE_836_length_3795_cov_17.589572
nneighs_17	Ssample_0CNODE_5509_length_2242_cov_5.631459
nneighs_17	Ssample_8CNODE_1196_length_4737_cov_4.142888
nneighs_17	Ssample_5CNODE_1258_length_9187_cov_10.399912
nneighs_17	Ssample_1CNODE_1470_length_3619_cov_140.587262
nneighs_17	Ssample_6CNODE_1406_length_2466_cov_4.109913
nneighs_17	Ssample_5CNODE_556_length_19312_cov_10.659552
nneighs_17	Ssample_2CNODE_217_length_21438_cov_11.698078
nneighs_17	Ssample_5CNODE_7526_length_2075_cov_2.080198
nneighs_17	Ssample_3CNODE_1043_length_3272_cov_3.661797
nneighs_17	Ssample_8CNODE_1998_length_2926_cov_3.576454
nneighs_17	Ssample_1CNODE_355_length_14754_cov_21.346622
nneighs_17	Ssample_7CNODE_83_length_40258_cov_17.210631
nneighs_17	Ssample_7CNODE_644_length_5433_cov_18.949795
nneighs_17	Ssample_2CNODE_884_length_5832_cov_3.718712
nneighs_17	Ssample_8CNODE_631_length_9032_cov_5.570012
nneighs_17	Ssample_5CNODE_807_length_13608_cov_10.940825
nneighs_17	Ssample_2CNODE_125_length_34102_cov_11.073164
nneighs_17	Ssample_2CNODE_244_length_19289_cov_4.341999
nneighs_17	Ssample_0CNODE_4409_length_2734_cov_5.989922
nneighs_17	Ssample_0CNODE_1143_length_8762_cov_7.397726
nneighs_17	Ssample_1CNODE_205_length_21617_cov_22.341944
nneighs_17	Ssample_5CNODE_2196_length_5732_cov_9.549762
nneighs_17	Ssample_8CNODE_1690_length_3416_cov_4.342458
nneighs_17	Ssample_2CNODE_627_length_8687_cov_12.125348
nneighs_17	Ssample_3CNODE_459_length_5167_cov_3.549491
nneighs_17	Ssample_2CNODE_278_length_17563_cov_4.695168
nneighs_17	Ssample_2CNODE_606_length_8997_cov_11.544621
nneighs_17	Ssample_6CNODE_1182_length_2894_cov_6.016555
nneighs_17	Ssample_2CNODE_846_length_6135_cov_4.459868
nneighs_17	Ssample_8CNODE_654_length_8762_cov_5.502125
nneighs_17	Ssample_7CNODE_1125_length_2607_cov_9.260188
nneighs_17	Ssample_1CNODE_2400_length_2263_cov_8.331522
nneighs_17	Ssample_2CNODE_793_length_6634_cov_11.564067
nneighs_17	Ssample_2CNODE_365_length_14323_cov_4.394449
nneighs_17	Ssample_8CNODE_1241_length_4564_cov_4.359503
nneighs_17	Ssample_8CNODE_526_length_10884_cov_5.199372
nneighs_17	Ssample_2CNODE_133_length_32054_cov_4.312854
nneighs_17	Ssample_5CNODE_106_length_77913_cov_10.667895
nneighs_17	Ssample_3CNODE_1359_length_2794_cov_3.607156
nneighs_17	Ssample_8CNODE_198_length_26965_cov_18.688369
nneighs_17	Ssample_2CNODE_138_length_30753_cov_111.534530
nneighs_17	Ssample_7CNODE_25_length_90806_cov_17.057983
nneighs_17	Ssample_3CNODE_827_length_3657_cov_3.613270
nneighs_17	Ssample_8CNODE_1820_length_3204_cov_5.181963
nneighs_17	Ssample_2CNODE_771_length_6955_cov_4.488406
nneighs_17	Ssample_6CNODE_652_length_6142_cov_9.417776
nneighs_17	Ssample_5CNODE_2367_length_5415_cov_3.235634
nneighs_17	Ssample_5CNODE_6292_length_2416_cov_155.845828
nneighs_17	Ssample_7CNODE_73_length_42680_cov_17.416094
nneighs_17	Ssample_7CNODE_384_length_10201_cov_17.001183
nneighs_17	Ssample_8CNODE_1283_length_4398_cov_5.361732
nneighs_17	Ssample_2CNODE_450_length_12087_cov_4.348737
nneighs_17	Ssample_3CNODE_6_length_155527_cov_21.860959
nneighs_17	Ssample_8CNODE_19_length_99195_cov_18.312508
nneighs_17	Ssample_0CNODE_550_length_17179_cov_6.585085
nneighs_17	Ssample_5CNODE_4922_length_2974_cov_2.685509
nneighs_17	Ssample_5CNODE_4064_length_3463_cov_3.093310
nneighs_17	Ssample_0CNODE_1567_length_6542_cov_7.554339
nneighs_17	Ssample_6CNODE_73_length_69138_cov_10.342544
nneighs_17	Ssample_0CNODE_490_length_19808_cov_7.249076
nneighs_17	Ssample_7CNODE_872_length_3558_cov_1061.367970
nneighs_17	Ssample_8CNODE_369_length_15575_cov_4.956121
nneighs_17	Ssample_8CNODE_1111_length_5105_cov_6.352277
nneighs_17	Ssample_5CNODE_1330_length_8788_cov_10.338257
nneighs_17	Ssample_5CNODE_1093_length_10434_cov_11.238366
nneighs_17	Ssample_2CNODE_736_length_7268_cov_4.537502
nneighs_17	Ssample_0CNODE_364_length_27671_cov_7.405743
nneighs_17	Ssample_8CNODE_1899_length_3070_cov_4.120730
nneighs_17	Ssample_2CNODE_1343_length_3757_cov_243.415991
nneighs_17	Ssample_5CNODE_154_length_54561_cov_10.670697
nneighs_17	Ssample_3CNODE_239_length_7756_cov_3.565121
nneighs_17	Ssample_3CNODE_400_length_5631_cov_3.918580
nneighs_17	Ssample_2CNODE_1122_length_4452_cov_3.197862
nneighs_17	Ssample_0CNODE_1852_length_5703_cov_7.536827
nneighs_17	Ssample_2CNODE_2340_length_2463_cov_11.593439
nneighs_17	Ssample_8CNODE_1232_length_4595_cov_5.113436
nneighs_17	Ssample_5CNODE_7517_length_2078_cov_2.177459
nneighs_17	Ssample_6CNODE_1217_length_2826_cov_9.709130
nneighs_17	Ssample_5CNODE_1246_length_9255_cov_11.547609
nneighs_17	Ssample_5CNODE_4093_length_3441_cov_13.000295
nneighs_17	Ssample_6CNODE_796_length_4815_cov_4.286555
nneighs_17	Ssample_1CNODE_232_length_20010_cov_21.676021
nneighs_17	Ssample_2CNODE_204_length_22617_cov_101.998582
nneighs_17	Ssample_6CNODE_154_length_36148_cov_10.253789
nneighs_17	Ssample_8CNODE_438_length_13214_cov_5.020822
nneighs_17	Ssample_1CNODE_148_length_26576_cov_20.340900
nneighs_17	Ssample_7CNODE_103_length_34279_cov_16.732848
nneighs_17	Ssample_6CNODE_610_length_6791_cov_10.530879
nneighs_17	Ssample_8CNODE_2063_length_2844_cov_4.912872
nneighs_17	Ssample_2CNODE_28_length_90652_cov_102.278663
nneighs_17	Ssample_2CNODE_533_length_10152_cov_4.463405
nneighs_17	Ssample_8CNODE_887_length_6327_cov_4.845344
nneighs_17	Ssample_1CNODE_1348_length_3951_cov_20.383214
